"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID"
"150",2020,"MN","Minnesota","Beltrami",27007,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,7.6,8.4,2912,"POINT (-94.83942493 47.73524377)",27007450400
"151",2020,"MN","Minnesota","Clay",27027,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,5.1,5.7,1729,"POINT (-96.66217268 47.03598061)",27027030107
"152",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,5.9,7.2,2475,"POINT (-93.23812622 45.11616396)",27003051001
"153",2020,"MN","Minnesota","Becker",27005,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6,5.4,6.7,3008,"POINT (-95.85599448 46.7524856)",27005450700
"154",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.5,8.1,3041,"POINT (-93.38438395 45.19568174)",27003050501
"155",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.3,5.2,6403,"POINT (-93.35515095 45.18519723)",27003050610
"156",2020,"MN","Minnesota","Carver",27019,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.2,4.9,2650,"POINT (-93.82835936 44.73888877)",27019091202
"157",2020,"MN","Minnesota","Brown",27015,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,7.6,9.2,3221,"POINT (-95.01694916 44.19328034)",27015960600
"158",2020,"MN","Minnesota","Goodhue",27049,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,7.5,9.5,4135,"POINT (-92.55001342 44.55226819)",27049080101
"159",2020,"MN","Minnesota","Freeborn",27047,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,6.7,8.1,2524,"POINT (-93.38768597 43.64613986)",27047180800
"160",2020,"MN","Minnesota","Freeborn",27047,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,7.1,9.1,3161,"POINT (-93.38186278 43.66192745)",27047180400
"161",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5,6,3515,"POINT (-93.02658321 44.87123551)",27037060402
"162",2020,"MN","Minnesota","Clearwater",27029,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,7.7,8.8,3183,"POINT (-95.39296136 47.79959987)",27029000300
"163",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.4,3.2,3.6,2720,"POINT (-93.26646132 44.94486688)",27053008400
"164",2020,"MN","Minnesota","Faribault",27043,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,6.8,7.6,1953,"POINT (-93.85044904 43.77039865)",27043460100
"165",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.2,3.8,4.7,2749,"POINT (-93.2316239 45.02824899)",27053000603
"166",2020,"MN","Minnesota","Blue Earth",27013,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.4,5.3,5760,"POINT (-93.98083072 44.14364471)",27013171202
"167",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.5,3.2,3.8,2398,"POINT (-93.03921515 45.16845752)",27003050230
"168",2020,"MN","Minnesota","Carlton",27017,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.4,5.3,5168,"POINT (-92.36202676 46.71268249)",27017070300
"169",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.1,3.6,4.5,6338,"POINT (-93.24919532 45.18717769)",27003050806
"170",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.2,5,3432,"POINT (-93.27189099 45.15336759)",27003050706
"171",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.4,3.1,3.8,4531,"POINT (-93.18282724 44.6472368)",27037060902
"172",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.8,5.9,4985,"POINT (-93.27429707 45.10748691)",27003051101
"173",2020,"MN","Minnesota","Goodhue",27049,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.3,7.5,3490,"POINT (-92.91844819 44.28272339)",27049080700
"174",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.7,5.7,2053,"POINT (-93.17217847 45.13908546)",27003050901
"175",2020,"MN","Minnesota","Blue Earth",27013,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.7,6,4592,"POINT (-93.95646508 44.15947203)",27013170500
"176",2020,"MN","Minnesota","Becker",27005,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,6.8,8.3,4148,"POINT (-95.83914174 46.83251428)",27005450500
"177",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,5.9,7.1,2870,"POINT (-93.25279868 45.13196903)",27003050811
"178",2020,"MN","Minnesota","Cass",27021,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.1,9.5,10.7,2305,"POINT (-94.17461108 46.9930878)",27021960200
"179",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6,5.3,6.7,3563,"POINT (-93.21186977 44.74674275)",27037060824
"180",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.2,2.9,3.5,5019,"POINT (-93.11358286 44.63112195)",27037060905
"181",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.6,5.6,6364,"POINT (-92.874824 44.70276986)",27037061107
"182",2020,"MN","Minnesota","Beltrami",27007,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,7.1,7.9,2015,"POINT (-94.55260417 47.48678068)",27007940002
"183",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,5.7,7.2,3587,"POINT (-93.04941713 44.90529477)",27037060202
"184",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,4.2,5.1,5956,"POINT (-93.24759155 45.15699674)",27003050809
"185",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.3,3.9,2211,"POINT (-93.216785 44.81043796)",27037060721
"186",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.2,5,4443,"POINT (-93.44949044 45.34209451)",27003050116
"187",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.2,4.1,4641,"POINT (-93.18919248 44.78229991)",27037060734
"188",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.7,5.8,4192,"POINT (-93.24093155 45.23203166)",27003050215
"189",2020,"MN","Minnesota","Grant",27051,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,8,9,2926,"POINT (-96.03391644 45.87307275)",27051070200
"190",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.3,3.8,3083,"POINT (-93.26504298 44.93417396)",27053009500
"191",2020,"MN","Minnesota","Carver",27019,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.3,4,2593,"POINT (-93.561598 44.87567096)",27019090503
"192",2020,"MN","Minnesota","Goodhue",27049,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5.3,6.2,3495,"POINT (-92.90277092 44.44477072)",27049080500
"193",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,8.6,11,3166,"POINT (-93.2599879 44.96750045)",27053005901
"194",2020,"MN","Minnesota","Blue Earth",27013,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,4.9,6.2,4568,"POINT (-94.02711359 44.1375044)",27013170800
"195",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.3,4,4.6,4100,"POINT (-93.16490071 44.81205025)",27037060729
"196",2020,"MN","Minnesota","Cass",27021,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.5,7.4,4364,"POINT (-94.56683032 46.44413773)",27021960802
"197",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.1,5,2837,"POINT (-93.09645573 44.91671289)",27037060102
"198",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.2,4,4041,"POINT (-93.25474301 44.90938478)",27053011703
"199",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.1,5.1,2724,"POINT (-93.30598699 45.28030762)",27003050217
"200",2020,"MN","Minnesota","Clay",27027,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.7,5.5,5419,"POINT (-96.691287 46.87698983)",27027030102
"201",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,6,7.7,3199,"POINT (-93.14524237 44.89015522)",27037060604
"202",2020,"MN","Minnesota","Dodge",27039,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,6,6.8,2349,"POINT (-92.98012934 44.07121658)",27039950300
"203",2020,"MN","Minnesota","Blue Earth",27013,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.6,7.3,2792,"POINT (-94.21252623 43.94339447)",27013171500
"204",2020,"MN","Minnesota","Douglas",27041,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,5.7,6.5,4606,"POINT (-95.24133804 45.94813265)",27041450500
"205",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.9,5.9,4289,"POINT (-93.31352087 45.19096044)",27003050712
"206",2020,"MN","Minnesota","Chippewa",27023,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,6.7,7.4,2238,"POINT (-95.64132716 45.08033526)",27023950500
"207",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5,6.1,4491,"POINT (-93.32080367 45.16764747)",27003050607
"208",2020,"MN","Minnesota","Cottonwood",27033,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,7.5,9.1,3163,"POINT (-94.98541863 43.89003331)",27033270400
"209",2020,"MN","Minnesota","Carlton",27017,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,5.7,6.8,5173,"POINT (-92.45471758 46.74122625)",27017070100
"210",2020,"MN","Minnesota","Blue Earth",27013,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,6.1,7.2,3152,"POINT (-94.25254791 44.14427245)",27013170900
"211",2020,"MN","Minnesota","Crow Wing",27035,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,7.9,9,2737,"POINT (-94.24047779 46.71515833)",27035951700
"212",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.3,3.8,4.8,5716,"POINT (-93.07479208 44.80246572)",27037060508
"213",2020,"MN","Minnesota","Freeborn",27047,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,7.5,9,3872,"POINT (-93.34347106 43.64219102)",27047180600
"214",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.3,6.6,2372,"POINT (-92.85981813 44.73072681)",27037061105
"215",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.1,2.8,3.5,3394,"POINT (-93.19278708 44.67619826)",27037060906
"216",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.7,2.5,2.9,5198,"POINT (-93.10631953 44.74533724)",27037061009
"217",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.2,5,5228,"POINT (-93.3065812 45.34144214)",27003050115
"218",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.1,3.7,4.5,5732,"POINT (-93.30490055 44.89635147)",27053012001
"219",2020,"MN","Minnesota","Chisago",27025,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.4,4.9,4747,"POINT (-92.80464788 45.37417914)",27025110600
"220",2020,"MN","Minnesota","Carver",27019,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.8,3.3,4.3,5481,"POINT (-93.58622742 44.82584242)",27019090900
"221",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.2,3.8,4.7,5879,"POINT (-93.23311084 44.72473234)",27037060812
"222",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.3,3.9,4.7,3173,"POINT (-93.31352764 45.02977741)",27053000300
"223",2020,"MN","Minnesota","Beltrami",27007,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.2,6.7,6514,"POINT (-94.86010224 47.54916614)",27007450200
"224",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4.1,5,6229,"POINT (-93.31388004 45.20497834)",27003050707
"225",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.6,5.7,2759,"POINT (-93.11677622 44.8727338)",27037060606
"226",2020,"MN","Minnesota","Blue Earth",27013,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,7.4,9.8,3329,"POINT (-93.97382237 44.16910679)",27013170400
"227",2020,"MN","Minnesota","Cook",27031,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,6.7,8.4,2050,"POINT (-90.4407035 47.77689383)",27031480200
"228",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.2,3.8,4.6,5224,"POINT (-93.08546575 44.85894549)",27037060505
"229",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5,6.1,3498,"POINT (-93.14669087 44.62654421)",27037060904
"230",2020,"MN","Minnesota","Cottonwood",27033,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.7,2407,"POINT (-95.28453466 44.11026882)",27033270200
"231",2020,"MN","Minnesota","Benton",27009,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5.2,6.1,5807,"POINT (-93.84125076 45.69291879)",27009020100
"232",2020,"MN","Minnesota","Chippewa",27023,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,7.1,8.2,2056,"POINT (-95.5657878 44.90133481)",27023950300
"233",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4,5,3980,"POINT (-93.21452749 44.90991861)",27053011998
"234",2020,"MN","Minnesota","Blue Earth",27013,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.7,5.4,3822,"POINT (-93.93806315 44.0692288)",27013171300
"235",2020,"MN","Minnesota","Becker",27005,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,7.2,7.9,3012,"POINT (-95.27684483 46.88933912)",27005450100
"236",2020,"MN","Minnesota","Clearwater",27029,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,7.5,9.2,2688,"POINT (-95.44602373 47.54656214)",27029000100
"237",2020,"MN","Minnesota","Dakota",27037,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.1,5.1,1593,"POINT (-93.15981915 44.8724134)",27037060605
"238",2020,"MN","Minnesota","Carver",27019,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.9,3.5,4.2,5887,"POINT (-93.70292215 44.73596023)",27019091100
"239",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.4,3,3.8,6365,"POINT (-93.29105976 45.24771807)",27003050221
"240",2020,"MN","Minnesota","Beltrami",27007,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,4.3,5.1,5179,"POINT (-94.87194926 47.48993844)",27007450600
"241",2020,"MN","Minnesota","Goodhue",27049,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,6.6,7.5,3998,"POINT (-92.43915082 44.47370098)",27049080300
"242",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.5,6.3,4569,"POINT (-93.28980054 45.04293364)",27053000102
"243",2020,"MN","Minnesota","Anoka",27003,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5.1,6.1,3489,"POINT (-93.2805804 45.14354812)",27003050710
"244",2020,"MN","Minnesota","Clay",27027,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,5.6,7.2,5626,"POINT (-96.77614686 46.84393378)",27027020500
"245",2020,"MN","Minnesota","Faribault",27043,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,7.4,9.2,2590,"POINT (-93.70203399 43.71966716)",27043460600
