"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","geoid","percentile_rank"
"142",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",12.1,10.7,13.5,6063,"POINT (-94.00145827 44.15038105)",27013171101,0.987246811702926
"143",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.6,9.7,11.6,2334,"POINT (-93.9945487 44.16772122)",27013170600,0.943735933983496
"144",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.3,10.3,3742,"POINT (-93.4073877 45.20322419)",27003050402,0.846211552888222
"145",2020,"MN","Minnesota","Goodhue",27049,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.2,9.1,4656,"POINT (-92.89315529 44.51118801)",27049080600,0.307576894223556
"146",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.9,9.7,3756,"POINT (-93.07666158 44.91598944)",27037060101,0.653413353338335
"147",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,9,9.8,4736,"POINT (-93.28769813 45.1726113)",27003050704,0.691672918229557
"148",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.3,9.3,3977,"POINT (-93.19399027 45.2016082)",27003050818,0.36384096024006
"149",2020,"MN","Minnesota","Clearwater",27029,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.7,10.4,2824,"POINT (-95.35433591 47.34470498)",27029000200,0.899474868717179
"150",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9,10.8,5023,"POINT (-93.99417954 44.13762584)",27013171600,0.846211552888222
"151",2020,"MN","Minnesota","Benton",27009,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,9.9,4221,"POINT (-94.14975104 45.58714961)",27009021102,0.691672918229557
"152",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,3817,"POINT (-93.19667899 44.74418903)",27037060823,0.190547636909227
"153",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.2,10,3981,"POINT (-93.23766046 45.05534265)",27003051302,0.77344336084021
"154",2020,"MN","Minnesota","Beltrami",27007,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.3,4359,"POINT (-94.77014591 47.61701051)",27007450300,0.439609902475619
"155",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9,9.9,4641,"POINT (-93.25030078 45.02655966)",27053000601,0.731432858214554
"156",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.3,2546,"POINT (-93.16389959 44.85181179)",27037060726,0.36384096024006
"157",2020,"MN","Minnesota","Aitkin",27001,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9.1,9.8,3052,"POINT (-93.19673299 46.49102568)",27001770400,0.731432858214554
"158",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.5,3602,"POINT (-93.3484718 45.20126792)",27003050609,0.653413353338335
"159",2020,"MN","Minnesota","Benton",27009,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.7,9.8,8153,"POINT (-94.16317269 45.60582037)",27009021101,0.691672918229557
"160",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8,9,5762,"POINT (-93.11943321 44.79375322)",27037060732,0.190547636909227
"161",2020,"MN","Minnesota","Carver",27019,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.8,7.5,8.2,2058,"POINT (-93.54592275 44.82109574)",27019090702,0.00525131282820705
"162",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10.1,2496,"POINT (-93.37337698 45.19420267)",27003050504,0.807951987996999
"163",2020,"MN","Minnesota","Cass",27021,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.3,2062,"POINT (-93.92284378 47.07969697)",27021960100,0.517629407351838
"164",2020,"MN","Minnesota","Chippewa",27023,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.5,2239,"POINT (-95.36650346 44.98132734)",27023950400,0.517629407351838
"165",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10.1,3461,"POINT (-93.19824534 44.83852673)",27037060725,0.807951987996999
"166",2020,"MN","Minnesota","Clay",27027,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9,10.3,6853,"POINT (-96.74171534 46.83991534)",27027030103,0.807951987996999
"167",2020,"MN","Minnesota","Aitkin",27001,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.5,1957,"POINT (-93.38748439 46.32545164)",27001790501,0.591147786946737
"168",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.6,5474,"POINT (-93.18192485 45.24053509)",27003050216,0.517629407351838
"169",2020,"MN","Minnesota","Fillmore",27045,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.1,4469,"POINT (-92.24652194 43.77185436)",27045960200,0.36384096024006
"170",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.5,4304,"POINT (-93.4174753 45.2329216)",27003050227,0.517629407351838
"171",2020,"MN","Minnesota","Douglas",27041,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.2,3487,"POINT (-95.25345698 45.81474388)",27041450800,0.439609902475619
"172",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,9.8,2418,"POINT (-93.03981909 44.87912047)",27037060401,0.691672918229557
"173",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,8.9,9.8,3759,"POINT (-93.25602648 45.11617768)",27003051002,0.731432858214554
"174",2020,"MN","Minnesota","Douglas",27041,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.6,9,3769,"POINT (-95.64963354 45.91051398)",27041450200,0.36384096024006
"175",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.5,5044,"POINT (-93.10066659 45.15852376)",27003050237,0.517629407351838
"176",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10.1,2409,"POINT (-93.27227334 45.05565195)",27003051206,0.807951987996999
"177",2020,"MN","Minnesota","Clay",27027,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,8.8,4528,"POINT (-96.35170555 46.73608264)",27027030202,0.190547636909227
"178",2020,"MN","Minnesota","Cass",27021,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.7,3526,"POINT (-94.37654063 46.36975015)",27021960801,0.141035258814704
"179",2020,"MN","Minnesota","Beltrami",27007,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.9,9.4,10.5,4384,"POINT (-94.81359158 47.47380199)",27007450701,0.868717179294824
"180",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.3,9.8,10.8,2221,"POINT (-93.27410468 44.94486205)",27053008300,0.926481620405101
"181",2020,"MN","Minnesota","Carlton",27017,"Current asthma among adults aged >=18 years","%","Crude prevalence",11,10.6,11.5,3109,"POINT (-92.60884372 46.71354187)",27017940000,0.957989497374344
"182",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.3,8.9,3152,"POINT (-94.25254791 44.14427245)",27013170900,0.246811702925731
"183",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.4,9.4,3243,"POINT (-93.25315558 44.77392679)",27037060738,0.439609902475619
"184",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.3,10.3,4134,"POINT (-93.24991934 45.14360726)",27003050810,0.846211552888222
"185",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.8,10.2,11.4,4396,"POINT (-93.25625341 44.94395962)",27053008500,0.951237809452363
"186",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.1,10,2207,"POINT (-93.2597739 45.16353178)",27003050808,0.77344336084021
"187",2020,"MN","Minnesota","Cottonwood",27033,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.3,9.1,2897,"POINT (-94.98473364 44.02133988)",27033270100,0.307576894223556
"188",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,9.8,4703,"POINT (-93.27968579 45.19874724)",27003050711,0.691672918229557
"189",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9,10,2919,"POINT (-93.39761975 45.24110395)",27003050226,0.77344336084021
"190",2020,"MN","Minnesota","Clay",27027,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,10.1,4293,"POINT (-96.74815925 46.8538883)",27027020600,0.691672918229557
"191",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.8,4341,"POINT (-93.11897075 44.9028436)",27037060603,0.141035258814704
"192",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8,9.1,6301,"POINT (-93.12599432 44.81189471)",27037060730,0.190547636909227
"193",2020,"MN","Minnesota","Becker",27005,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.4,9.4,3491,"POINT (-95.84739191 46.79790825)",27005450600,0.439609902475619
"194",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.3,5588,"POINT (-93.22979052 44.75897473)",27037060806,0.36384096024006
"195",2020,"MN","Minnesota","Goodhue",27049,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8.1,8.6,4115,"POINT (-92.68148567 44.48373861)",27049080400,0.0945236309077269
"196",2020,"MN","Minnesota","Carver",27019,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.2,8.8,4777,"POINT (-93.9492712 44.76077107)",27019091201,0.190547636909227
"197",2020,"MN","Minnesota","Cook",27031,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.4,9.4,2050,"POINT (-90.4407035 47.77689383)",27031480200,0.439609902475619
"198",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.4,9.5,3329,"POINT (-93.97382237 44.16910679)",27013170400,0.439609902475619
"199",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11,9.9,12.3,4768,"POINT (-93.24274524 44.98427613)",27053003800,0.957989497374344
"200",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,4544,"POINT (-93.12786497 44.82585901)",27037060728,0.190547636909227
"201",2020,"MN","Minnesota","Faribault",27043,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.6,2212,"POINT (-94.1144208 43.77853524)",27043460200,0.653413353338335
"202",2020,"MN","Minnesota","Crow Wing",27035,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,4702,"POINT (-94.2832622 46.36447024)",27035951301,0.246811702925731
"203",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.7,9.8,3498,"POINT (-93.14669087 44.62654421)",27037060904,0.653413353338335
"204",2020,"MN","Minnesota","Crow Wing",27035,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.7,8.5,1834,"POINT (-94.07145893 46.66927498)",27035950204,0.0412603150787697
"205",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.3,9.2,3504,"POINT (-93.25491692 44.92148537)",27053011000,0.307576894223556
"206",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.7,5238,"POINT (-93.2341273 44.74022042)",27037060811,0.653413353338335
"207",2020,"MN","Minnesota","Douglas",27041,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.7,4149,"POINT (-95.43445449 45.96196417)",27041451000,0.141035258814704
"208",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,4730,"POINT (-93.2219413 45.17286301)",27003050821,0.141035258814704
"209",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.7,9.3,10.2,4240,"POINT (-93.03258577 44.88851318)",27037060301,0.829707426856714
"210",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.7,9.6,5228,"POINT (-93.3065812 45.34144214)",27003050115,0.591147786946737
"211",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.2,9.6,10.9,2817,"POINT (-94.0078327 44.16242874)",27013170700,0.912228057014254
"212",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",10,9.6,10.6,1452,"POINT (-93.22473471 44.797513)",27037060743,0.885221305326332
"213",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,5425,"POINT (-93.13178531 45.18295464)",27003050229,0.141035258814704
"214",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.2,9.9,3031,"POINT (-93.30856699 45.04549818)",27053000101,0.77344336084021
"215",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.7,9.2,10.3,2990,"POINT (-93.99254466 44.18696072)",27013170300,0.829707426856714
"216",2020,"MN","Minnesota","Grant",27051,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.5,3092,"POINT (-95.97611219 46.03495313)",27051070100,0.591147786946737
"217",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,3717,"POINT (-93.26662639 44.72589663)",27037060742,0.190547636909227
"218",2020,"MN","Minnesota","Faribault",27043,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.3,2460,"POINT (-93.82955677 43.58907092)",27043460500,0.591147786946737
"219",2020,"MN","Minnesota","Beltrami",27007,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9.2,9.7,1715,"POINT (-94.91858233 48.2122392)",27007450500,0.731432858214554
"220",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8,7.7,8.5,3199,"POINT (-93.14524237 44.89015522)",27037060604,0.0255063765941485
"221",2020,"MN","Minnesota","Cass",27021,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.7,9.2,4364,"POINT (-94.56683032 46.44413773)",27021960802,0.439609902475619
"222",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,4460,"POINT (-93.23618668 44.90887201)",27053011800,0.141035258814704
"223",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,7.9,8.8,6116,"POINT (-93.14143518 44.74985888)",27037061004,0.141035258814704
"224",2020,"MN","Minnesota","Chippewa",27023,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,9.9,5908,"POINT (-95.74008674 44.95405488)",27023950600,0.691672918229557
"225",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.6,3459,"POINT (-93.25979791 44.79920273)",27037060748,0.591147786946737
"226",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.5,2962,"POINT (-92.8866223 44.73478615)",27037061106,0.517629407351838
"227",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,2861,"POINT (-93.16068628 44.50762811)",27037061502,0.190547636909227
"228",2020,"MN","Minnesota","Clay",27027,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.1,9.9,12.6,5091,"POINT (-96.75901529 46.86395545)",27027020400,0.961740435108777
"229",2020,"MN","Minnesota","Blue Earth",27013,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,4568,"POINT (-94.02711359 44.1375044)",27013170800,0.246811702925731
"230",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.1,3455,"POINT (-93.0041677 44.69034777)",27037061001,0.36384096024006
"231",2020,"MN","Minnesota","Anoka",27003,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,8.9,9.9,2715,"POINT (-93.23839258 45.32328161)",27003050110,0.731432858214554
"232",2020,"MN","Minnesota","Dakota",27037,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.9,9.7,5357,"POINT (-93.31333127 44.73412479)",27037060739,0.691672918229557
